um_to_um_diff,ad_to_um_diff,um_to_ad_diff,ad_to_ad_diff
-0.053362730026305566,0.029339665700134018,0.08307798345714336,-0.05905491913097178
0.06813259707649817,-0.07112762401949214,-0.03374444644939869,0.03673947339239271
3.7558773070378023e-4,0.05737704887770411,0.005975179718825606,-0.06372781632723346
0.0354223167026664,-0.02907154925313701,-0.022062203458744486,0.015711436009215138
-0.053362730026305566,0.05270415168144243,0.03868546009265738,-0.03802688174779421
-0.034671141241258835,0.01298452551321813,0.05504060027957327,-0.033353984551532524
0.08916063445967574,-0.07580052121575383,-0.11084725018771645,0.09748713694379457
-0.06738142161509061,0.06438639467209663,0.06438639467209663,-0.06139136772910262
-0.051026281428174725,0.048031254485180745,0.045694805887049904,-0.04269977894405589
-0.04168048703565136,0.03167611429826486,0.04335835728891906,-0.033353984551532524
0.01906717651575051,-0.005707063271828599,-0.02907154925313701,0.015711436009215138
-0.0042973094655579,-0.019725754860613644,0.01765742270947981,0.006365641616691774
0.007384933525096304,0.015320974111348971,-0.0010341660755669164,-0.021671741560878317
-0.0837365618020065,0.09242377784966672,0.07840508626088168,-0.08709230230854187
0.1265438120297692,-0.09215566140266972,-0.09449211000080056,0.06010395937370112
-0.02065244965247379,-0.0010341660755669164,0.008311628316956447,0.013374987411084296
0.016730727917619672,-0.059445381028837944,0.03167611429826486,0.011038538812953457
0.014394279319488829,-0.02907154925313701,-0.01037996046809028,0.025057230401738503
0.06112325128210565,-0.05243603523444542,-0.019725754860613644,0.011038538812953457
-0.001960860867427061,0.0013022825225639245,0.010648076915087288,-0.009989498570224112
-0.01831600105434295,0.0036387311206947655,-0.0010341660755669166,0.015711436009215138
0.0354223167026664,-0.04075379224379121,-0.06645472682323046,0.07178620236435533
0.08916063445967574,-0.0687911754213613,-0.06411827822509962,0.043748819186785234
3.755877307037829e-4,0.019993871307610652,0.01765742270947981,-0.03802688174779421
-0.029998244044997152,0.07139574046648915,0.008311628316956449,-0.049709124738448414
0.028412970908273875,-0.04075379224379121,-0.03608089504752953,0.04842171638304692
-0.07906366460574482,0.09709667504592841,0.0854144320552742,-0.10344744249545776
-0.015979552456212107,0.01765742270947981,0.022330319905741493,-0.02400819015900916
0.03775876530079724,-0.05243603523444542,-0.00804351186995944,0.022720781803607662
-0.022988898250604628,0.03634901149452654,0.027003217102003176,-0.04036333034592505
0.009721382123227144,-0.04075379224379121,-0.017389306262482803,0.04842171638304692
-0.06738142161509061,0.09008732925153588,0.06438639467209663,-0.08709230230854187
-0.029998244044997152,0.05971349747583495,0.024666768503872335,-0.0543820219347101
0.04009521389892808,-0.01037996046809028,-0.02907154925313701,-6.437041777007489e-4
0.06112325128210565,-0.07813696981388467,-0.03608089504752953,0.0530946135793086
0.054113905487713124,-0.03608089504752953,-0.024398652056875327,0.006365641616691774
0.026076522310143034,-0.045426689440052896,-0.07346407261762299,0.09281423974753289
-0.04635338423191304,0.029339665700134018,0.06438639467209663,-0.04737267614031757
-0.008970206661819583,0.024666768503872335,0.01298452551321813,-0.02868108735527084
